,order_id,order_datetime,customer_id,country,order_revenue,item_count,unique_products,order_number
19111,537864,2010-12-08 16:34:00,16700.0,United Kingdom,336.94,238,14,13
97,489668,2009-12-01 19:19:00,16701.0,United Kingdom,378.12,198,8,1
1316,492536,2009-12-17 13:14:00,16701.0,United Kingdom,343.96000000000004,212,8,2
3136,498118,2010-02-16 14:49:00,16701.0,United Kingdom,394.42,254,9,3
4085,500706,2010-03-09 13:48:00,16701.0,United Kingdom,299.40999999999997,439,8,4
7293,508907,2010-05-19 10:00:00,16701.0,United Kingdom,310.62,406,9,5
8056,511053,2010-06-06 12:16:00,16701.0,United Kingdom,295.4,359,7,6
9135,513635,2010-06-27 13:40:00,16701.0,United Kingdom,353.02,210,12,7
9442,514375,2010-07-02 09:51:00,16701.0,United Kingdom,292.18,158,12,8
9833,515409,2010-07-12 12:24:00,16701.0,United Kingdom,426.26,554,23,9
11345,519258,2010-08-15 15:45:00,16701.0,United Kingdom,388.46000000000004,338,8,10
11788,520320,2010-08-25 12:12:00,16701.0,United Kingdom,311.96000000000004,392,9,11
12681,522477,2010-09-15 10:48:00,16701.0,United Kingdom,303.78000000000003,601,7,12
14541,526741,2010-10-12 18:16:00,16701.0,United Kingdom,420.84,532,10,13
600,490728,2009-12-07 16:40:00,16702.0,United Kingdom,221.52,198,27,1
3415,498911,2010-02-23 15:27:00,16702.0,United Kingdom,246.54999999999998,283,30,2
7464,509401,2010-05-23 11:24:00,16702.0,United Kingdom,326.85,39,16,3
15119,528111,2010-10-20 14:10:00,16702.0,United Kingdom,315.90999999999997,172,18,4
2751,497035,2010-02-05 14:14:00,16704.0,United Kingdom,573.81,416,43,1
5139,503360,2010-03-31 14:02:00,16704.0,United Kingdom,121.85,39,8,2
748,491091,2009-12-09 13:34:00,16705.0,United Kingdom,3249.32,1544,42,1
2020,494912,2010-01-19 17:03:00,16705.0,United Kingdom,1376.46,707,30,2
2022,494914,2010-01-19 17:04:00,16705.0,United Kingdom,771.641,538,20,3
2481,496299,2010-01-31 10:39:00,16705.0,United Kingdom,694.5,410,7,4
3690,499683,2010-03-02 09:42:00,16705.0,United Kingdom,1464.28,642,36,5
3691,499684,2010-03-02 09:44:00,16705.0,United Kingdom,122.04,36,1,6
5535,504336,2010-04-12 16:38:00,16705.0,United Kingdom,2139.4,924,27,7
5536,504337,2010-04-12 16:41:00,16705.0,United Kingdom,468.06,442,12,8
5537,504338,2010-04-12 16:42:00,16705.0,United Kingdom,755.8199999999999,386,13,9
5538,504339,2010-04-12 16:44:00,16705.0,United Kingdom,38.7,6,1,10
7393,509168,2010-05-20 15:03:00,16705.0,United Kingdom,63.5,10,1,11
7394,509169,2010-05-20 15:06:00,16705.0,United Kingdom,50.88,48,1,12
7395,509170,2010-05-20 15:09:00,16705.0,United Kingdom,433.12,132,10,13
8022,510994,2010-06-04 13:54:00,16705.0,United Kingdom,1675.52,640,26,14
9558,514679,2010-07-05 13:46:00,16705.0,United Kingdom,1892.87,727,27,15
12284,521544,2010-09-06 15:12:00,16705.0,United Kingdom,1410.46,540,19,16
13031,523332,2010-09-21 14:48:00,16705.0,United Kingdom,6572.43,4324,76,17
13392,524115,2010-09-27 13:47:00,16705.0,United Kingdom,692.7,306,8,18
13741,524929,2010-10-01 11:40:00,16705.0,United Kingdom,165.0,100,1,19
15975,530391,2010-11-02 17:12:00,16705.0,United Kingdom,4862.16,4236,54,20
15976,530392,2010-11-02 17:16:00,16705.0,United Kingdom,377.2,48,8,21
16150,530848,2010-11-04 14:46:00,16705.0,United Kingdom,204.0,80,1,22
4092,500719,2010-03-09 15:16:00,16707.0,United Kingdom,185.99,139,23,1
6680,507159,2010-05-06 13:52:00,16707.0,United Kingdom,114.21,38,17,2
8336,511698,2010-06-09 16:56:00,16707.0,United Kingdom,55.379999999999995,84,7,3
16149,530847,2010-11-04 14:39:00,16707.0,United Kingdom,195.53,141,18,4
742,491082,2009-12-09 13:16:00,16709.0,United Kingdom,1273.5,545,37,1
2646,496704,2010-02-03 13:24:00,16709.0,United Kingdom,652.65,345,30,2
5582,504451,2010-04-13 15:01:00,16709.0,United Kingdom,1033.5,294,28,3
8529,512113,2010-06-13 14:47:00,16709.0,United Kingdom,550.72,146,16,4
8530,512114,2010-06-13 14:48:00,16709.0,United Kingdom,33.81999999999999,50,2,5
13313,523964,2010-09-26 13:09:00,16709.0,United Kingdom,717.3,348,32,6
15278,528473,2010-10-22 11:43:00,16709.0,United Kingdom,262.4,76,5,7
15959,530340,2010-11-02 14:58:00,16709.0,United Kingdom,592.8,248,17,8
17957,535235,2010-11-25 12:28:00,16709.0,United Kingdom,940.9,373,51,9
376,490294,2009-12-04 13:41:00,16710.0,United Kingdom,378.96,298,61,1
486,490501,2009-12-06 13:49:00,16710.0,United Kingdom,285.64,424,31,2
962,491675,2009-12-13 12:04:00,16710.0,United Kingdom,374.04,253,58,3
2816,497261,2010-02-08 13:11:00,16710.0,United Kingdom,154.38,104,21,4
4944,502855,2010-03-28 14:53:00,16710.0,United Kingdom,292.44,173,42,5
6663,507124,2010-05-06 11:58:00,16710.0,United Kingdom,202.93,129,30,6
8525,512109,2010-06-13 14:30:00,16710.0,United Kingdom,426.37,251,52,7
8837,512929,2010-06-20 11:50:00,16710.0,United Kingdom,207.06,128,32,8
13506,524322,2010-09-28 14:33:00,16710.0,United Kingdom,142.76,100,27,9
15021,527911,2010-10-19 12:50:00,16710.0,United Kingdom,317.25,105,32,10
16999,532963,2010-11-15 12:35:00,16710.0,United Kingdom,346.66,171,62,11
17568,534213,2010-11-21 15:58:00,16710.0,United Kingdom,362.09,230,58,12
18897,537382,2010-12-06 13:13:00,16710.0,United Kingdom,375.47,197,53,13
163,489817,2009-12-02 13:22:00,16711.0,United Kingdom,340.2,132,3,1
1055,491829,2009-12-14 14:28:00,16711.0,United Kingdom,325.44,96,1,2
4721,502328,2010-03-24 10:30:00,16711.0,United Kingdom,230.01000000000002,75,4,3
17991,535275,2010-11-25 13:53:00,16711.0,United Kingdom,321.8,76,3,4
16068,530612,2010-11-03 15:45:00,16712.0,United Kingdom,420.83,193,43,1
16070,530615,2010-11-03 15:54:00,16712.0,United Kingdom,200.73,151,39,2
1123,492064,2009-12-15 12:49:00,16713.0,United Kingdom,558.17,225,70,1
1124,492071,2009-12-15 12:57:00,16713.0,United Kingdom,6.75,1,1,2
1460,492929,2009-12-21 12:17:00,16713.0,United Kingdom,371.55,196,48,3
2346,495898,2010-01-27 12:31:00,16713.0,United Kingdom,236.75,105,41,4
2983,497791,2010-02-12 12:21:00,16713.0,United Kingdom,393.74,197,44,5
3037,497913,2010-02-14 14:38:00,16713.0,United Kingdom,1585.18,1434,29,6
3214,498347,2010-02-18 12:01:00,16713.0,United Kingdom,131.42000000000002,27,18,7
5184,503507,2010-04-01 12:33:00,16713.0,United Kingdom,360.76,168,65,8
8218,511432,2010-06-08 11:48:00,16713.0,United Kingdom,165.3,102,3,9
8362,511783,2010-06-10 13:17:00,16713.0,United Kingdom,398.18,176,65,10
9758,515180,2010-07-08 19:05:00,16713.0,United Kingdom,376.6,143,9,11
11115,518613,2010-08-10 12:37:00,16713.0,United Kingdom,584.23,422,80,12
11710,520074,2010-08-24 09:28:00,16713.0,United Kingdom,578.8199999999999,314,9,13
12380,521811,2010-09-08 14:57:00,16713.0,United Kingdom,404.02,154,64,14
12525,522100,2010-09-12 14:02:00,16713.0,United Kingdom,375.5,146,15,15
15624,529323,2010-10-27 14:05:00,16713.0,United Kingdom,625.46,400,79,16
15690,529569,2010-10-28 18:41:00,16713.0,United Kingdom,70.69999999999999,8,4,17
19061,537794,2010-12-08 13:01:00,16713.0,United Kingdom,414.43,189,60,18
2766,497197,2010-02-07 11:17:00,16714.0,United Kingdom,368.27,239,23,1
7660,509931,2010-05-26 12:35:00,16715.0,United Kingdom,323.8,532,9,1
4496,501729,2010-03-19 11:05:00,16716.0,United Kingdom,1248.48,792,6,1
595,490722,2009-12-07 15:55:00,16717.0,United Kingdom,386.39,217,25,1
3630,499511,2010-03-01 08:55:00,16717.0,United Kingdom,347.50000000000006,121,14,2
7339,509028,2010-05-19 15:23:00,16717.0,United Kingdom,393.49,176,23,3
14223,525965,2010-10-08 09:32:00,16717.0,United Kingdom,311.78000000000003,191,20,4
17108,533134,2010-11-16 12:51:00,16717.0,United Kingdom,825.94,324,45,5
17109,533135,2010-11-16 12:52:00,16717.0,United Kingdom,39.35,5,3,6
17817,534772,2010-11-24 10:50:00,16717.0,United Kingdom,498.75,239,21,7
17818,534773,2010-11-24 10:51:00,16717.0,United Kingdom,17.4,12,1,8
19114,537867,2010-12-08 16:48:00,16717.0,United Kingdom,307.25,75,15,9
477,490488,2009-12-06 13:07:00,16718.0,United Kingdom,647.82,503,32,1
2483,496301,2010-01-31 11:01:00,16718.0,United Kingdom,696.45,408,38,2
4200,501031,2010-03-11 17:41:00,16718.0,United Kingdom,574.11,375,34,3
6424,506444,2010-04-29 16:56:00,16718.0,United Kingdom,481.65000000000003,231,23,4
18799,537153,2010-12-05 13:03:00,16718.0,United Kingdom,623.75,413,41,5
944,491656,2009-12-13 10:59:00,16719.0,United Kingdom,344.65,170,28,1
2251,495584,2010-01-26 10:13:00,16719.0,United Kingdom,229.59,130,15,2
4143,500874,2010-03-10 13:43:00,16719.0,United Kingdom,286.35,148,32,3
8140,511209,2010-06-07 12:18:00,16719.0,United Kingdom,203.51,149,23,4
12164,521226,2010-09-03 10:49:00,16719.0,United Kingdom,239.06,301,43,5
15034,527935,2010-10-19 13:38:00,16719.0,United Kingdom,196.55,104,25,6
16951,532804,2010-11-14 15:05:00,16719.0,United Kingdom,252.44,184,29,7
18873,537334,2010-12-06 12:06:00,16719.0,United Kingdom,430.73,146,44,8
1348,492659,2009-12-17 17:54:00,16720.0,United Kingdom,173.22,88,45,1
18201,535799,2010-11-28 14:49:00,16720.0,United Kingdom,467.02,209,67,2
327,490138,2009-12-03 19:23:00,16722.0,United Kingdom,339.78,198,14,1
2654,496745,2010-02-03 14:36:00,16722.0,United Kingdom,306.1,343,18,2
4463,501676,2010-03-18 15:53:00,16722.0,United Kingdom,325.35,149,11,3
5693,504701,2010-04-15 18:27:00,16722.0,United Kingdom,324.4,384,22,4
7944,510685,2010-06-03 09:54:00,16722.0,United Kingdom,302.3,342,18,5
10367,516837,2010-07-23 11:05:00,16722.0,United Kingdom,301.0,355,17,6
10911,518086,2010-08-04 14:27:00,16722.0,United Kingdom,379.42,406,21,7
14032,525483,2010-10-05 15:49:00,16722.0,United Kingdom,691.52,640,27,8
17150,533300,2010-11-16 16:38:00,16722.0,United Kingdom,488.88,168,5,9
18892,537376,2010-12-06 12:59:00,16722.0,United Kingdom,480.68,278,16,10
19102,537850,2010-12-08 15:38:00,16722.0,United Kingdom,318.84,316,25,11
374,490292,2009-12-04 13:23:00,16723.0,United Kingdom,460.55,157,50,1
13096,523432,2010-09-22 11:05:00,16723.0,United Kingdom,251.93,446,23,2
15793,529824,2010-10-31 11:40:00,16724.0,United Kingdom,147.35,69,17,1
999,491717,2009-12-13 15:54:00,16725.0,United Kingdom,213.88,153,56,1
11610,519882,2010-08-22 11:45:00,16725.0,United Kingdom,280.16,94,58,2
14596,526887,2010-10-13 14:25:00,16725.0,United Kingdom,104.8,24,19,3
16051,530570,2010-11-03 14:15:00,16725.0,United Kingdom,110.51,67,21,4
17037,533005,2010-11-15 15:08:00,16725.0,United Kingdom,109.0,40,15,5
17039,533007,2010-11-15 15:11:00,16725.0,United Kingdom,50.9,22,9,6
17614,534377,2010-11-22 12:31:00,16725.0,United Kingdom,109.69,26,19,7
18747,537023,2010-12-03 16:02:00,16725.0,United Kingdom,122.15,64,25,8
15403,528765,2010-10-24 16:09:00,16726.0,United Kingdom,322.23,186,38,1
17543,534185,2010-11-21 14:04:00,16726.0,United Kingdom,384.16,193,43,2
2032,494946,2010-01-20 10:48:00,16727.0,United Kingdom,554.94,372,27,1
4918,502828,2010-03-28 12:18:00,16727.0,United Kingdom,293.5,337,55,2
16848,532577,2010-11-12 14:05:00,16727.0,United Kingdom,316.16,223,70,3
3676,499659,2010-03-01 15:05:00,16731.0,United Kingdom,174.05,127,40,1
653,490899,2009-12-08 13:04:00,16732.0,United Kingdom,792.84,473,47,1
5284,503766,2010-04-07 10:53:00,16732.0,United Kingdom,680.04,404,35,2
15886,530087,2010-11-01 13:33:00,16732.0,United Kingdom,2311.01,1220,111,3
9154,513657,2010-06-28 10:12:00,16733.0,United Kingdom,259.68,112,12,1
612,490755,2009-12-08 09:24:00,16735.0,United Kingdom,338.34000000000003,216,11,1
2074,495148,2010-01-21 11:41:00,16735.0,United Kingdom,523.48,354,22,2
3954,500333,2010-03-07 13:28:00,16735.0,United Kingdom,442.59,249,21,3
4745,502430,2010-03-24 12:47:00,16735.0,United Kingdom,327.93,205,13,4
7711,510069,2010-05-27 11:09:00,16735.0,United Kingdom,471.84,412,26,5
7713,510071,2010-05-27 11:12:00,16735.0,United Kingdom,34.8,24,2,6
12195,521344,2010-09-03 13:45:00,16735.0,United Kingdom,638.09,355,27,7
14407,526410,2010-10-11 13:59:00,16735.0,United Kingdom,464.06,314,18,8
16745,532325,2010-11-11 15:25:00,16735.0,United Kingdom,728.87,579,38,9
301,490099,2009-12-03 16:12:00,16736.0,United Kingdom,1225.98,526,74,1
340,490157,2009-12-04 10:39:00,16736.0,United Kingdom,138.0,40,1,2
1187,492247,2009-12-16 10:16:00,16736.0,United Kingdom,307.15,79,14,3
6183,505841,2010-04-26 11:44:00,16736.0,United Kingdom,453.15,113,17,4
10299,516629,2010-07-22 10:09:00,16736.0,United Kingdom,832.28,292,37,5
6914,507685,2010-05-11 09:53:00,16737.0,United Kingdom,417.59999999999997,288,1,1
8859,512951,2010-06-21 09:38:00,16739.0,United Kingdom,463.43,219,25,1
16487,531759,2010-11-09 13:34:00,16740.0,United Kingdom,236.81,116,30,1
4765,502466,2010-03-24 15:15:00,16741.0,United Kingdom,173.06,81,11,1
1264,492417,2009-12-16 17:22:00,16742.0,United Kingdom,220.07,291,5,1
2263,495683,2010-01-26 11:45:00,16742.0,United Kingdom,140.95,139,7,2
2906,497511,2010-02-10 12:22:00,16742.0,United Kingdom,101.39999999999999,108,3,3
3468,499066,2010-02-24 14:30:00,16742.0,United Kingdom,317.29,377,18,4
3886,500177,2010-03-05 10:37:00,16742.0,United Kingdom,224.79999999999998,182,15,5
4410,501576,2010-03-18 10:09:00,16742.0,United Kingdom,153.94,136,8,6
5461,504128,2010-04-11 10:47:00,16742.0,United Kingdom,175.38,121,11,7
5856,505081,2010-04-20 09:49:00,16742.0,United Kingdom,115.17999999999999,109,4,8
6303,506172,2010-04-28 10:16:00,16742.0,United Kingdom,236.28,324,4,9
6665,507127,2010-05-06 12:03:00,16742.0,United Kingdom,101.32999999999998,173,4,10
7574,509617,2010-05-25 09:45:00,16742.0,United Kingdom,340.32,384,4,11
8396,511850,2010-06-10 19:07:00,16742.0,United Kingdom,165.74,166,7,12
10887,518014,2010-08-04 10:52:00,16742.0,United Kingdom,95.03,89,7,13
6008,505495,2010-04-22 13:21:00,16743.0,United Kingdom,308.46000000000004,245,26,1
7069,508191,2010-05-13 13:15:00,16743.0,United Kingdom,113.75,78,15,2
8754,512724,2010-06-17 13:06:00,16743.0,United Kingdom,402.59000000000003,346,42,3
9399,514318,2010-07-01 13:43:00,16743.0,United Kingdom,219.42,223,22,4
10967,518252,2010-08-05 17:47:00,16743.0,United Kingdom,384.99,364,30,5
11542,519728,2010-08-19 18:13:00,16743.0,United Kingdom,318.36,220,22,6
12407,521900,2010-09-09 12:34:00,16743.0,United Kingdom,267.6,215,21,7
369,490287,2009-12-04 13:00:00,16746.0,United Kingdom,367.1,218,14,1
778,491136,2009-12-09 16:24:00,16746.0,United Kingdom,343.52,504,13,2
1398,492767,2009-12-18 15:03:00,16746.0,United Kingdom,340.5,170,6,3
1609,493827,2010-01-07 13:17:00,16746.0,United Kingdom,324.24,320,9,4
2388,496002,2010-01-28 12:06:00,16746.0,United Kingdom,317.64,253,21,5
2851,497369,2010-02-09 10:18:00,16746.0,United Kingdom,668.15,405,10,6
3502,499229,2010-02-25 12:14:00,16746.0,United Kingdom,349.0,185,10,7
3897,500236,2010-03-05 11:56:00,16746.0,United Kingdom,332.8,175,10,8
4551,501868,2010-03-21 12:00:00,16746.0,United Kingdom,496.85,283,12,9
5262,503704,2010-04-06 13:52:00,16746.0,United Kingdom,502.05,292,8,10
6613,507000,2010-05-05 14:09:00,16746.0,United Kingdom,888.85,541,39,11
7883,510537,2010-06-01 14:23:00,16746.0,United Kingdom,310.0,200,2,12
8763,512742,2010-06-17 14:40:00,16746.0,United Kingdom,631.45,438,29,13
9145,513646,2010-06-28 08:24:00,16746.0,United Kingdom,305.70000000000005,84,16,14
9592,514736,2010-07-06 09:59:00,16746.0,United Kingdom,492.62,275,24,15
10060,516020,2010-07-16 10:31:00,16746.0,United Kingdom,309.5,170,8,16
10465,517037,2010-07-26 11:42:00,16746.0,United Kingdom,320.05,150,14,17
12097,521129,2010-09-02 12:36:00,16746.0,United Kingdom,391.25,271,30,18
12626,522415,2010-09-14 12:06:00,16746.0,United Kingdom,857.8,511,12,19
14077,525700,2010-10-06 12:42:00,16746.0,United Kingdom,669.28,486,63,20
14742,527192,2010-10-15 11:45:00,16746.0,United Kingdom,539.71,310,46,21
15330,528627,2010-10-24 11:14:00,16746.0,United Kingdom,547.28,326,42,22
16271,531240,2010-11-07 10:43:00,16746.0,United Kingdom,569.0,407,44,23
17485,534054,2010-11-21 10:38:00,16746.0,United Kingdom,494.40000000000003,267,51,24
816,491187,2009-12-10 12:28:00,16748.0,United Kingdom,97.5,50,5,1
2855,497373,2010-02-09 10:48:00,16748.0,United Kingdom,119.85,58,7,2
3820,500045,2010-03-04 11:36:00,16748.0,United Kingdom,97.5,50,5,3
6451,506478,2010-04-30 10:26:00,16748.0,United Kingdom,396.0,240,12,4
8928,513184,2010-06-22 13:23:00,16748.0,United Kingdom,175.0,95,8,5
12672,522466,2010-09-15 09:38:00,16748.0,United Kingdom,388.0,244,24,6
15105,528091,2010-10-20 13:17:00,16748.0,United Kingdom,365.04,236,15,7
15465,528928,2010-10-25 15:04:00,16748.0,United Kingdom,5.04,12,1,8
17164,533333,2010-11-16 18:07:00,16748.0,United Kingdom,477.5,262,19,9
1134,492098,2009-12-15 14:05:00,16749.0,United Kingdom,2343.72,1086,24,1
6263,506100,2010-04-27 13:06:00,16749.0,United Kingdom,2043.3600000000001,992,47,2
18608,536676,2010-12-02 12:18:00,16752.0,United Kingdom,207.5,54,9,1
4002,500400,2010-03-08 11:32:00,16754.0,United Kingdom,2394.0,980,9,1
4285,501266,2010-03-15 12:52:00,16754.0,United Kingdom,362.88,2016,1,2
4968,502882,2010-03-29 10:41:00,16754.0,United Kingdom,890.4000000000001,840,1,3
4969,502883,2010-03-29 10:44:00,16754.0,United Kingdom,2121.36,1524,3,4
4973,502887,2010-03-29 11:28:00,16754.0,United Kingdom,7090.8,2208,8,5
5227,503597,2010-04-06 09:28:00,16754.0,United Kingdom,207.35999999999999,1152,1,6
5228,503598,2010-04-06 09:30:00,16754.0,United Kingdom,296.8,280,1,7
5497,504165,2010-04-12 07:07:00,16754.0,United Kingdom,1844.19,501,4,8
6444,506467,2010-04-30 09:06:00,16754.0,United Kingdom,7210.32,6384,14,9
6448,506471,2010-04-30 09:41:00,16754.0,United Kingdom,254.4,240,1,10
6727,507246,2010-05-07 10:46:00,16754.0,United Kingdom,2121.36,1524,3,11
7073,508195,2010-05-13 13:25:00,16754.0,United Kingdom,207.35999999999999,1152,1,12
7074,508196,2010-05-13 13:30:00,16754.0,United Kingdom,2026.71,609,8,13
7779,510204,2010-05-28 07:51:00,16754.0,United Kingdom,2837.04,2584,14,14
8009,510965,2010-06-04 11:37:00,16754.0,United Kingdom,2036.6999999999998,609,8,15
8281,511552,2010-06-09 09:41:00,16754.0,United Kingdom,207.35999999999999,1152,1,16
8282,511553,2010-06-09 09:42:00,16754.0,United Kingdom,254.4,240,1,17
9152,513653,2010-06-28 09:55:00,16754.0,United Kingdom,7500.32,6584,14,18
9183,513767,2010-06-28 13:30:00,16754.0,United Kingdom,1740.24,1236,3,19
9191,513776,2010-06-28 14:01:00,16754.0,United Kingdom,2814.0,2584,14,20
9216,513803,2010-06-29 09:06:00,16754.0,United Kingdom,155.51999999999998,864,1,21
9217,513804,2010-06-29 09:07:00,16754.0,United Kingdom,175.0,140,1,22
9283,513990,2010-06-30 08:34:00,16754.0,United Kingdom,838.74,278,3,23
9285,513992,2010-06-30 08:36:00,16754.0,United Kingdom,1044.21,290,5,24
10848,517953,2010-08-03 11:56:00,16754.0,United Kingdom,2780.3199999999997,4544,4,25
12182,521318,2010-09-03 12:06:00,16754.0,United Kingdom,1515.02,2726,4,26
14242,526084,2010-10-08 12:03:00,16754.0,United Kingdom,5245.18,6390,5,27
16096,530714,2010-11-04 11:35:00,16754.0,United Kingdom,7325.679999999999,9640,5,28
18680,536830,2010-12-02 17:38:00,16754.0,United Kingdom,2002.4,4280,2,29
761,491105,2009-12-09 14:25:00,16755.0,United Kingdom,212.58,143,37,1
2631,496628,2010-02-03 10:22:00,16755.0,United Kingdom,219.41000000000003,103,11,2
5971,505376,2010-04-21 17:33:00,16755.0,United Kingdom,609.92,375,65,3
11970,520727,2010-08-29 15:45:00,16755.0,United Kingdom,361.84,314,40,4
4095,500728,2010-03-09 15:56:00,16756.0,United Kingdom,273.54,238,19,1
6186,505845,2010-04-26 12:02:00,16756.0,United Kingdom,172.78,90,10,2
8850,512942,2010-06-20 14:29:00,16756.0,United Kingdom,166.55,61,10,3
11320,519230,2010-08-15 13:03:00,16756.0,United Kingdom,142.0,48,7,4
12808,522828,2010-09-17 10:23:00,16756.0,United Kingdom,13.05,5,2,5
15770,529799,2010-10-31 10:03:00,16756.0,United Kingdom,305.05,159,18,6
15536,529139,2010-10-26 15:09:00,16757.0,United Kingdom,163.65,99,8,1
14034,525485,2010-10-05 15:55:00,16760.0,United Kingdom,228.0,168,17,1
78,489635,2009-12-01 15:26:00,16763.0,United Kingdom,352.85,173,21,1
17635,534401,2010-11-22 13:42:00,16765.0,United Kingdom,420.75,307,51,1
6363,506285,2010-04-28 16:49:00,16767.0,United Kingdom,797.16,839,47,1
10090,516132,2010-07-16 15:27:00,16767.0,United Kingdom,368.7,403,22,2
10864,517975,2010-08-03 14:01:00,16767.0,United Kingdom,577.6800000000001,472,12,3
14819,527360,2010-10-17 10:46:00,16767.0,United Kingdom,749.66,972,16,4
537,490613,2009-12-07 11:47:00,16768.0,United Kingdom,224.98,96,17,1
2903,497508,2010-02-10 11:46:00,16768.0,United Kingdom,85.5,38,12,2
4905,502815,2010-03-28 10:35:00,16768.0,United Kingdom,376.2,132,30,3
8495,512074,2010-06-13 11:44:00,16768.0,United Kingdom,126.5,79,12,4
12379,521810,2010-09-08 14:45:00,16768.0,United Kingdom,192.35,101,14,5
17494,534064,2010-11-21 11:06:00,16768.0,United Kingdom,224.5,135,18,6
1020,491745,2009-12-14 11:10:00,16769.0,United Kingdom,66.75,20,5,1
1021,491746,2009-12-14 11:18:00,16769.0,United Kingdom,327.71000000000004,93,27,2
11464,519594,2010-08-18 14:43:00,16769.0,United Kingdom,366.9,105,27,3
11661,519934,2010-08-22 16:08:00,16770.0,United Kingdom,174.46,225,49,1
12893,522997,2010-09-19 15:47:00,16770.0,United Kingdom,184.5,116,40,2
15387,528747,2010-10-24 14:40:00,16770.0,United Kingdom,301.27,153,60,3
17225,533476,2010-11-17 12:53:00,16770.0,United Kingdom,371.0,106,47,4
18662,536797,2010-12-02 15:49:00,16770.0,United Kingdom,130.8,56,6,5
727,491063,2009-12-09 11:52:00,16771.0,United Kingdom,203.3,46,8,1
2675,496863,2010-02-04 12:08:00,16771.0,United Kingdom,585.03,306,59,2
3830,500098,2010-03-04 12:32:00,16771.0,United Kingdom,718.21,372,75,3
8508,512088,2010-06-13 12:35:00,16771.0,United Kingdom,106.09,37,6,4
12363,521785,2010-09-08 12:46:00,16771.0,United Kingdom,108.16,64,1,5
1362,492720,2009-12-18 10:50:00,16772.0,United Kingdom,896.8499999999999,103,10,1
1653,493948,2010-01-08 12:38:00,16772.0,United Kingdom,1104.25,123,11,2
14495,526639,2010-10-12 13:19:00,16772.0,United Kingdom,1722.45,463,47,3
495,490514,2009-12-06 15:01:00,16773.0,United Kingdom,137.75,47,23,1
13629,524574,2010-09-29 15:47:00,16773.0,United Kingdom,111.9,34,15,2
3148,498132,2010-02-16 16:53:00,16774.0,United Kingdom,354.7,212,35,1
5886,505171,2010-04-20 12:51:00,16774.0,United Kingdom,221.4,88,19,2
10076,516109,2010-07-16 12:59:00,16774.0,United Kingdom,221.13,70,18,3
14509,526656,2010-10-12 14:42:00,16774.0,United Kingdom,135.7,93,9,4
13212,523733,2010-09-23 17:34:00,16775.0,United Kingdom,108.15,17,6,1
14505,526651,2010-10-12 13:54:00,16775.0,United Kingdom,304.3,224,22,2
15300,528584,2010-10-22 13:38:00,16775.0,United Kingdom,215.9,47,22,3
16072,530631,2010-11-03 16:05:00,16775.0,United Kingdom,285.33,144,26,4
17726,534649,2010-11-23 13:15:00,16775.0,United Kingdom,215.65,86,25,5
18992,537634,2010-12-07 15:15:00,16775.0,United Kingdom,231.9,62,18,6
15082,528060,2010-10-20 12:13:00,16776.0,United Kingdom,231.57,188,48,1
4374,501529,2010-03-17 12:42:00,16777.0,United Kingdom,209.88,96,30,1
9101,513599,2010-06-27 11:20:00,16777.0,United Kingdom,61.739999999999995,24,13,2
15250,528405,2010-10-22 09:06:00,16777.0,United Kingdom,809.7900000000001,291,49,3
257,490048,2009-12-03 13:03:00,16779.0,United Kingdom,1146.71,681,34,1
469,490479,2009-12-06 12:42:00,16779.0,United Kingdom,1450.2,778,35,2
475,490486,2009-12-06 13:00:00,16779.0,United Kingdom,90.0,72,1,3
832,491205,2009-12-10 14:07:00,16779.0,United Kingdom,1391.91,934,43,4
1228,492358,2009-12-16 13:22:00,16779.0,United Kingdom,1750.43,1086,46,5
1441,492819,2009-12-20 14:34:00,16779.0,United Kingdom,913.1500000000001,384,22,6
1556,493696,2010-01-05 13:32:00,16779.0,United Kingdom,2054.79,1571,48,7
1767,494229,2010-01-12 13:54:00,16779.0,United Kingdom,1218.8,719,18,8
2137,495307,2010-01-22 14:13:00,16779.0,United Kingdom,908.14,585,18,9
2395,496012,2010-01-28 12:59:00,16779.0,United Kingdom,553.06,378,11,10
2681,496869,2010-02-04 12:41:00,16779.0,United Kingdom,662.4,326,17,11
3395,498853,2010-02-23 12:08:00,16779.0,United Kingdom,850.0,468,26,12
4322,501386,2010-03-16 11:14:00,16779.0,United Kingdom,985.44,551,40,13
4854,502716,2010-03-26 11:20:00,16779.0,United Kingdom,914.17,804,29,14
5169,503448,2010-04-01 11:16:00,16779.0,United Kingdom,524.39,285,12,15
5565,504426,2010-04-13 13:21:00,16779.0,United Kingdom,695.96,380,23,16
6310,506189,2010-04-28 11:24:00,16779.0,United Kingdom,291.6,231,11,17
6984,507998,2010-05-12 11:29:00,16779.0,United Kingdom,606.28,381,13,18
7249,508763,2010-05-18 12:11:00,16779.0,United Kingdom,186.05,94,12,19
8015,510986,2010-06-04 12:37:00,16779.0,United Kingdom,399.54999999999995,231,17,20
8628,512421,2010-06-15 14:32:00,16779.0,United Kingdom,217.0,239,17,21
9060,513542,2010-06-25 11:57:00,16779.0,United Kingdom,310.4,201,15,22
9456,514397,2010-07-02 12:13:00,16779.0,United Kingdom,176.04,212,10,23
9978,515879,2010-07-15 11:44:00,16779.0,United Kingdom,353.74,370,15,24
10654,517487,2010-07-29 12:34:00,16779.0,United Kingdom,610.48,319,22,25
