,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Date,Time,line_revenue
398364,527462,22841,ROUND CAKE TIN VINTAGE GREEN,2,2010-10-18 10:42:00,7.95,15261.0,United Kingdom,2010-10-18,10:42:00,15.9
398393,527467,84968E,SET OF 16 VINTAGE BLACK CUTLERY,2,2010-10-18 11:03:00,12.75,15921.0,United Kingdom,2010-10-18,11:03:00,25.5
398394,527467,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,2010-10-18 11:03:00,12.75,15921.0,United Kingdom,2010-10-18,11:03:00,12.75
398397,527467,22688,DOORMAT PEACE ON EARTH BLUE,1,2010-10-18 11:03:00,7.95,15921.0,United Kingdom,2010-10-18,11:03:00,7.95
398409,527467,21054,NURSE'S BAG SOFT TOY,2,2010-10-18 11:03:00,8.95,15921.0,United Kingdom,2010-10-18,11:03:00,17.9
398413,527467,85145,JARDIN ETCHED GLASS LARGE BELL JAR,1,2010-10-18 11:03:00,12.75,15921.0,United Kingdom,2010-10-18,11:03:00,12.75
398446,527471,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,4,2010-10-18 11:16:00,8.5,14395.0,United Kingdom,2010-10-18,11:16:00,34.0
398448,527471,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-10-18 11:16:00,7.95,14395.0,United Kingdom,2010-10-18,11:16:00,15.9
398472,527473,35400,WOODEN BOX ADVENT CALENDAR ,2,2010-10-18 11:22:00,8.95,15900.0,United Kingdom,2010-10-18,11:22:00,17.9
398538,527474,22841,ROUND CAKE TIN VINTAGE GREEN,2,2010-10-18 11:25:00,7.95,17220.0,United Kingdom,2010-10-18,11:25:00,15.9
398539,527474,22840,ROUND CAKE TIN VINTAGE RED,2,2010-10-18 11:25:00,7.95,17220.0,United Kingdom,2010-10-18,11:25:00,15.9
398542,527474,21217,RED RETROSPOT ROUND CAKE TINS,2,2010-10-18 11:25:00,9.95,17220.0,United Kingdom,2010-10-18,11:25:00,19.9
398544,527474,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2010-10-18 11:25:00,9.95,17220.0,United Kingdom,2010-10-18,11:25:00,9.95
398564,527475,22844,"DOG FOOD CONTAINER , VINTAGE",6,2010-10-18 11:28:00,8.5,17621.0,United Kingdom,2010-10-18,11:28:00,51.0
398569,527475,22776,"CAKESTAND, 3 TIER, LOVEHEART",12,2010-10-18 11:28:00,8.5,17621.0,United Kingdom,2010-10-18,11:28:00,102.0
398576,527478,22844,VINTAGE DOG FOOD CONTAINER,24,2010-10-18 11:33:00,8.5,14952.0,United Kingdom,2010-10-18,11:33:00,204.0
398577,527478,22799,SWEETHEART WIRE FRUIT BOWL,4,2010-10-18 11:33:00,8.5,14952.0,United Kingdom,2010-10-18,11:33:00,34.0
398583,527479,POST,POSTAGE,1,2010-10-18 11:34:00,18.0,12665.0,Germany,2010-10-18,11:34:00,18.0
398628,527486,21777,RECIPE BOX WITH METAL HEART,2,2010-10-18 11:42:00,7.95,17167.0,United Kingdom,2010-10-18,11:42:00,15.9
398650,527488,22688,DOORMAT PEACE ON EARTH BLUE,2,2010-10-18 11:47:00,7.95,16347.0,United Kingdom,2010-10-18,11:47:00,15.9
398651,527488,35400,WOODEN BOX ADVENT CALENDAR ,1,2010-10-18 11:47:00,8.95,16347.0,United Kingdom,2010-10-18,11:47:00,8.95
398660,527488,21360,JOY LARGE WOOD LETTERS,2,2010-10-18 11:47:00,9.95,16347.0,United Kingdom,2010-10-18,11:47:00,19.9
398666,527488,22838,3 TIER CAKE TIN RED AND CREAM,3,2010-10-18 11:47:00,14.95,16347.0,United Kingdom,2010-10-18,11:47:00,44.849999999999994
398669,527488,22624,IVORY KITCHEN SCALES,1,2010-10-18 11:47:00,8.5,16347.0,United Kingdom,2010-10-18,11:47:00,8.5
398671,527488,21344,MOROCCAN BEATEN METAL DISH,2,2010-10-18 11:47:00,9.95,16347.0,United Kingdom,2010-10-18,11:47:00,19.9
398681,527488,21681,GIANT MEDINA STAMPED METAL BOWL ,1,2010-10-18 11:47:00,9.95,16347.0,United Kingdom,2010-10-18,11:47:00,9.95
398694,527488,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,3,2010-10-18 11:47:00,8.5,16347.0,United Kingdom,2010-10-18,11:47:00,25.5
398701,527490,20750,RED RETROSPOT MINI CASES,2,2010-10-18 11:54:00,7.95,16856.0,United Kingdom,2010-10-18,11:54:00,15.9
398726,527492,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,1,2010-10-18 11:57:00,16.95,16395.0,United Kingdom,2010-10-18,11:57:00,16.95
398794,527493,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2010-10-18 12:01:00,9.95,15173.0,United Kingdom,2010-10-18,12:01:00,19.9
398795,527493,22767,TRIPLE PHOTO FRAME CORNICE ,2,2010-10-18 12:01:00,9.95,15173.0,United Kingdom,2010-10-18,12:01:00,19.9
398821,527494,22215,CAKE STAND WHITE TWO TIER LACE,2,2010-10-18 12:04:00,8.5,14156.0,EIRE,2010-10-18,12:04:00,17.0
398822,527494,22423,REGENCY CAKESTAND 3 TIER,2,2010-10-18 12:04:00,12.75,14156.0,EIRE,2010-10-18,12:04:00,25.5
398830,527494,22627,MINT KITCHEN SCALES,2,2010-10-18 12:04:00,8.5,14156.0,EIRE,2010-10-18,12:04:00,17.0
398831,527494,22626,BLACK KITCHEN SCALES,2,2010-10-18 12:04:00,8.5,14156.0,EIRE,2010-10-18,12:04:00,17.0
398832,527494,22625,RED KITCHEN SCALES,2,2010-10-18 12:04:00,8.5,14156.0,EIRE,2010-10-18,12:04:00,17.0
398833,527494,22624,IVORY KITCHEN SCALES,2,2010-10-18 12:04:00,8.5,14156.0,EIRE,2010-10-18,12:04:00,17.0
398834,527494,22776,SWEETHEART CAKESTAND 3 TIER,12,2010-10-18 12:04:00,8.5,14156.0,EIRE,2010-10-18,12:04:00,102.0
398840,527494,22193,RED DINER WALL CLOCK,2,2010-10-18 12:04:00,8.5,14156.0,EIRE,2010-10-18,12:04:00,17.0
398841,527494,22192,BLUE DINER WALL CLOCK,2,2010-10-18 12:04:00,8.5,14156.0,EIRE,2010-10-18,12:04:00,17.0
398842,527494,22191,IVORY DINER WALL CLOCK,2,2010-10-18 12:04:00,8.5,14156.0,EIRE,2010-10-18,12:04:00,17.0
398851,527494,22424,ENAMEL BREAD BIN CREAM,2,2010-10-18 12:04:00,12.75,14156.0,EIRE,2010-10-18,12:04:00,25.5
398854,527494,22841,ROUND CAKE TIN VINTAGE GREEN,2,2010-10-18 12:04:00,7.95,14156.0,EIRE,2010-10-18,12:04:00,15.9
398855,527494,22840,ROUND CAKE TIN VINTAGE RED,2,2010-10-18 12:04:00,7.95,14156.0,EIRE,2010-10-18,12:04:00,15.9
398921,527496,22946,WOODEN ADVENT CALENDAR CREAM,2,2010-10-18 12:07:00,16.95,12699.0,Germany,2010-10-18,12:07:00,33.9
398929,527496,21768,WALL MOUNTED VINTAGE ORGANISER,1,2010-10-18 12:07:00,14.95,12699.0,Germany,2010-10-18,12:07:00,14.95
398938,527496,POST,POSTAGE,4,2010-10-18 12:07:00,18.0,12699.0,Germany,2010-10-18,12:07:00,72.0
398946,527498,35400,WOODEN BOX ADVENT CALENDAR ,2,2010-10-18 12:11:00,8.95,15719.0,United Kingdom,2010-10-18,12:11:00,17.9
398984,527498,22767,TRIPLE PHOTO FRAME CORNICE ,2,2010-10-18 12:11:00,9.95,15719.0,United Kingdom,2010-10-18,12:11:00,19.9
398990,527499,22776,SWEETHEART CAKESTAND 3 TIER,2,2010-10-18 12:12:00,9.95,14911.0,EIRE,2010-10-18,12:12:00,19.9
398994,527499,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-10-18 12:12:00,9.95,14911.0,EIRE,2010-10-18,12:12:00,9.95
398999,527499,21258,VICTORIAN SEWING BOX LARGE,2,2010-10-18 12:12:00,12.75,14911.0,EIRE,2010-10-18,12:12:00,25.5
399000,527499,21257,VICTORIAN SEWING BOX MEDIUM,2,2010-10-18 12:12:00,7.95,14911.0,EIRE,2010-10-18,12:12:00,15.9
399003,527499,22841,ROUND CAKE TIN VINTAGE GREEN,2,2010-10-18 12:12:00,7.95,14911.0,EIRE,2010-10-18,12:12:00,15.9
399004,527499,22847,BREAD BIN DINER STYLE IVORY,1,2010-10-18 12:12:00,16.95,14911.0,EIRE,2010-10-18,12:12:00,16.95
399005,527499,21737,SET 3 WICKER LOG BASKETS,1,2010-10-18 12:12:00,19.95,14911.0,EIRE,2010-10-18,12:12:00,19.95
399009,527499,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2010-10-18 12:12:00,9.95,14911.0,EIRE,2010-10-18,12:12:00,19.9
399011,527499,C2,CARRIAGE,1,2010-10-18 12:12:00,50.0,14911.0,EIRE,2010-10-18,12:12:00,50.0
399014,527502,22622,BOX OF VINTAGE ALPHABET BLOCKS,36,2010-10-18 12:22:00,8.5,17381.0,United Kingdom,2010-10-18,12:22:00,306.0
399021,527503,22838,3 TIER CAKE TIN RED AND CREAM,2,2010-10-18 12:23:00,14.95,16133.0,United Kingdom,2010-10-18,12:23:00,29.9
399026,527504,22767,TRIPLE PHOTO FRAME CORNICE ,2,2010-10-18 12:24:00,9.95,16996.0,United Kingdom,2010-10-18,12:24:00,19.9
399046,527504,48194,DOORMAT HEARTS,2,2010-10-18 12:24:00,7.95,16996.0,United Kingdom,2010-10-18,12:24:00,15.9
399060,527505,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2010-10-18 12:25:00,9.95,17841.0,United Kingdom,2010-10-18,12:25:00,9.95
399064,527505,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-10-18 12:25:00,8.5,17841.0,United Kingdom,2010-10-18,12:25:00,8.5
399086,527505,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2010-10-18 12:25:00,7.95,17841.0,United Kingdom,2010-10-18,12:25:00,7.95
399087,527505,48185,DOORMAT FAIRY CAKE,1,2010-10-18 12:25:00,7.95,17841.0,United Kingdom,2010-10-18,12:25:00,7.95
399110,527505,22794,SWEETHEART WIRE MAGAZINE RACK,1,2010-10-18 12:25:00,7.95,17841.0,United Kingdom,2010-10-18,12:25:00,7.95
399113,527505,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2010-10-18 12:25:00,8.5,17841.0,United Kingdom,2010-10-18,12:25:00,8.5
399115,527505,22776,SWEETHEART CAKESTAND 3 TIER,2,2010-10-18 12:25:00,9.95,17841.0,United Kingdom,2010-10-18,12:25:00,19.9
399116,527505,35400,WOODEN BOX ADVENT CALENDAR ,1,2010-10-18 12:25:00,8.95,17841.0,United Kingdom,2010-10-18,12:25:00,8.95
399117,527505,85068,CREAM SWEETHEART SHELF + HOOKS,1,2010-10-18 12:25:00,7.95,17841.0,United Kingdom,2010-10-18,12:25:00,7.95
399128,527505,22799,SWEETHEART WIRE FRUIT BOWL,1,2010-10-18 12:25:00,8.5,17841.0,United Kingdom,2010-10-18,12:25:00,8.5
399147,527507,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,2010-10-18 12:43:00,7.95,17085.0,United Kingdom,2010-10-18,12:43:00,15.9
399148,527507,21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,1,2010-10-18 12:43:00,7.95,17085.0,United Kingdom,2010-10-18,12:43:00,7.95
399163,527507,22283,6 EGG HOUSE PAINTED WOOD,2,2010-10-18 12:43:00,7.95,17085.0,United Kingdom,2010-10-18,12:43:00,15.9
399165,527507,22060,LARGE CAKE STAND HANGING HEARTS,1,2010-10-18 12:43:00,9.95,17085.0,United Kingdom,2010-10-18,12:43:00,9.95
399189,527508,22838,3 TIER CAKE TIN RED AND CREAM,1,2010-10-18 12:46:00,14.95,15674.0,United Kingdom,2010-10-18,12:46:00,14.95
399190,527508,22840,ROUND CAKE TIN VINTAGE RED,2,2010-10-18 12:46:00,7.95,15674.0,United Kingdom,2010-10-18,12:46:00,15.9
399192,527508,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,4,2010-10-18 12:46:00,9.95,15674.0,United Kingdom,2010-10-18,12:46:00,39.8
399197,527509,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2010-10-18 12:49:00,9.95,18109.0,United Kingdom,2010-10-18,12:49:00,19.9
399198,527509,21768,WALL MOUNTED VINTAGE ORGANISER,1,2010-10-18 12:49:00,14.95,18109.0,United Kingdom,2010-10-18,12:49:00,14.95
399199,527509,22169,FAMILY ALBUM WHITE PICTURE FRAME,3,2010-10-18 12:49:00,8.5,18109.0,United Kingdom,2010-10-18,12:49:00,25.5
399206,527510,22423,REGENCY CAKESTAND 3 TIER,16,2010-10-18 12:50:00,10.95,13854.0,United Kingdom,2010-10-18,12:50:00,175.2
399208,527510,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,8,2010-10-18 12:50:00,9.95,13854.0,United Kingdom,2010-10-18,12:50:00,79.6
399264,527512,20685,DOORMAT RED RETROSPOT,3,2010-10-18 12:54:00,7.95,14130.0,United Kingdom,2010-10-18,12:54:00,23.85
399274,527512,21737,SET 3 WICKER LOG BASKETS,1,2010-10-18 12:54:00,19.95,14130.0,United Kingdom,2010-10-18,12:54:00,19.95
399275,527511,22423,REGENCY CAKESTAND 3 TIER,16,2010-10-18 12:54:00,10.95,17646.0,United Kingdom,2010-10-18,12:54:00,175.2
399281,527511,22838,3 TIER CAKE TIN RED AND CREAM,1,2010-10-18 12:54:00,14.95,17646.0,United Kingdom,2010-10-18,12:54:00,14.95
399282,527511,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2010-10-18 12:54:00,14.95,17646.0,United Kingdom,2010-10-18,12:54:00,14.95
399283,527511,22840,ROUND CAKE TIN VINTAGE RED,2,2010-10-18 12:54:00,7.95,17646.0,United Kingdom,2010-10-18,12:54:00,15.9
399284,527511,22841,ROUND CAKE TIN VINTAGE GREEN,2,2010-10-18 12:54:00,7.95,17646.0,United Kingdom,2010-10-18,12:54:00,15.9
399287,527511,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2010-10-18 12:54:00,8.5,17646.0,United Kingdom,2010-10-18,12:54:00,17.0
399290,527513,21257,VICTORIAN SEWING BOX MEDIUM,2,2010-10-18 12:57:00,7.95,16441.0,United Kingdom,2010-10-18,12:57:00,15.9
399299,527513,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-10-18 12:57:00,9.95,16441.0,United Kingdom,2010-10-18,12:57:00,19.9
399322,527514,21737,SET 3 WICKER LOG BASKETS,2,2010-10-18 12:58:00,19.95,16017.0,United Kingdom,2010-10-18,12:58:00,39.9
399662,527536,90036A,FLOWER GARLAND NECKLACE RED,1,2010-10-18 13:22:00,7.95,14667.0,United Kingdom,2010-10-18,13:22:00,7.95
399663,527536,90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",1,2010-10-18 13:22:00,7.95,14667.0,United Kingdom,2010-10-18,13:22:00,7.95
399665,527536,90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",1,2010-10-18 13:22:00,7.95,14667.0,United Kingdom,2010-10-18,13:22:00,7.95
399689,527536,35400,WOODEN BOX ADVENT CALENDAR ,1,2010-10-18 13:22:00,8.95,14667.0,United Kingdom,2010-10-18,13:22:00,8.95
399697,527536,21258,VICTORIAN SEWING BOX LARGE,1,2010-10-18 13:22:00,12.75,14667.0,United Kingdom,2010-10-18,13:22:00,12.75
399699,527536,21781,MA CAMPAGNE CUTLERY BOX,1,2010-10-18 13:22:00,14.95,14667.0,United Kingdom,2010-10-18,13:22:00,14.95
399704,527548,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,24,2010-10-18 13:25:00,8.5,13763.0,United Kingdom,2010-10-18,13:25:00,204.0
399705,527548,22776,SWEETHEART CAKESTAND 3 TIER,12,2010-10-18 13:25:00,8.5,13763.0,United Kingdom,2010-10-18,13:25:00,102.0
399756,527568,21361,LOVE LARGE WOOD LETTERS ,4,2010-10-18 13:33:00,12.75,17672.0,United Kingdom,2010-10-18,13:33:00,51.0
399758,527568,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2010-10-18 13:33:00,9.95,17672.0,United Kingdom,2010-10-18,13:33:00,19.9
399774,527571,22847,BREAD BIN DINER STYLE IVORY,2,2010-10-18 13:34:00,16.95,17672.0,United Kingdom,2010-10-18,13:34:00,33.9
399779,527595,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-10-18 13:40:00,9.95,16163.0,United Kingdom,2010-10-18,13:40:00,19.9
399785,527595,85068,CREAM SWEETHEART SHELF + HOOKS,2,2010-10-18 13:40:00,7.95,16163.0,United Kingdom,2010-10-18,13:40:00,15.9
399789,527595,22487,WHITE WOOD GARDEN PLANT LADDER,4,2010-10-18 13:40:00,8.5,16163.0,United Kingdom,2010-10-18,13:40:00,34.0
399831,527654,21621,VINTAGE UNION JACK BUNTING,6,2010-10-18 14:01:00,8.5,13643.0,United Kingdom,2010-10-18,14:01:00,51.0
399851,527655,85135A,YELLOW DRAGONFLY HELICOPTER,1,2010-10-18 14:07:00,7.95,13387.0,United Kingdom,2010-10-18,14:07:00,7.95
399917,527655,22060,LARGE CAKE STAND HANGING HEARTS,1,2010-10-18 14:07:00,9.95,13387.0,United Kingdom,2010-10-18,14:07:00,9.95
399944,527657,22840,"CAKE TIN, ROUND, VINTAGE RED,CREAM",2,2010-10-18 14:12:00,7.95,16141.0,United Kingdom,2010-10-18,14:12:00,15.9
399946,527657,22838,"CAKE TIN, 3 TIER RED/IVORY",1,2010-10-18 14:12:00,14.95,16141.0,United Kingdom,2010-10-18,14:12:00,14.95
399947,527657,22847,"BREAD BIN, DINER STYLE, IVORY",2,2010-10-18 14:12:00,16.95,16141.0,United Kingdom,2010-10-18,14:12:00,33.9
399948,527657,22849,"BREAD BIN, DINER STYLE, MINT",1,2010-10-18 14:12:00,16.95,16141.0,United Kingdom,2010-10-18,14:12:00,16.95
399949,527657,22624,IVORY KITCHEN SCALES,2,2010-10-18 14:12:00,8.5,16141.0,United Kingdom,2010-10-18,14:12:00,17.0
399950,527657,22846,"BREAD BIN, DINER STYLE, RED ",1,2010-10-18 14:12:00,16.95,16141.0,United Kingdom,2010-10-18,14:12:00,16.95
399975,527664,22840,ROUND CAKE TIN VINTAGE RED,2,2010-10-18 14:31:00,7.95,15281.0,United Kingdom,2010-10-18,14:31:00,15.9
399976,527664,22841,ROUND CAKE TIN VINTAGE GREEN,2,2010-10-18 14:31:00,7.95,15281.0,United Kingdom,2010-10-18,14:31:00,15.9
399988,527664,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2010-10-18 14:31:00,9.95,15281.0,United Kingdom,2010-10-18,14:31:00,19.9
400033,527691,POST,POSTAGE,1,2010-10-18 15:09:00,18.0,12504.0,Germany,2010-10-18,15:09:00,18.0
400035,527696,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1,2010-10-18 15:13:00,12.75,13554.0,United Kingdom,2010-10-18,15:13:00,12.75
400036,527696,22776,SWEETHEART CAKESTAND 3 TIER,1,2010-10-18 15:13:00,9.95,13554.0,United Kingdom,2010-10-18,15:13:00,9.95
400037,527696,22797,CHEST OF DRAWERS GINGHAM HEART ,1,2010-10-18 15:13:00,16.95,13554.0,United Kingdom,2010-10-18,15:13:00,16.95
400038,527696,22838,3 TIER CAKE TIN RED AND CREAM,1,2010-10-18 15:13:00,14.95,13554.0,United Kingdom,2010-10-18,15:13:00,14.95
400039,527696,22840,ROUND CAKE TIN VINTAGE RED,2,2010-10-18 15:13:00,7.95,13554.0,United Kingdom,2010-10-18,15:13:00,15.9
400040,527696,22846,BREAD BIN DINER STYLE RED ,1,2010-10-18 15:13:00,16.95,13554.0,United Kingdom,2010-10-18,15:13:00,16.95
400041,527696,22847,BREAD BIN DINER STYLE IVORY,1,2010-10-18 15:13:00,16.95,13554.0,United Kingdom,2010-10-18,15:13:00,16.95
400042,527696,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,4,2010-10-18 15:13:00,9.95,13554.0,United Kingdom,2010-10-18,15:13:00,39.8
400045,527696,22624,IVORY KITCHEN SCALES,2,2010-10-18 15:13:00,8.5,13554.0,United Kingdom,2010-10-18,15:13:00,17.0
400056,527713,22847,BREAD BIN DINER STYLE IVORY,4,2010-10-18 15:24:00,14.95,14735.0,United Kingdom,2010-10-18,15:24:00,59.8
400057,527713,22849,BREAD BIN DINER STYLE MINT,3,2010-10-18 15:24:00,16.95,14735.0,United Kingdom,2010-10-18,15:24:00,50.849999999999994
400058,527713,22838,3 TIER CAKE TIN RED AND CREAM,4,2010-10-18 15:24:00,14.95,14735.0,United Kingdom,2010-10-18,15:24:00,59.8
400059,527713,22840,ROUND CAKE TIN VINTAGE RED,6,2010-10-18 15:24:00,7.95,14735.0,United Kingdom,2010-10-18,15:24:00,47.7
400062,527713,22839,3 TIER CAKE TIN GREEN AND CREAM,3,2010-10-18 15:24:00,14.95,14735.0,United Kingdom,2010-10-18,15:24:00,44.849999999999994
400063,527713,22841,ROUND CAKE TIN VINTAGE GREEN,4,2010-10-18 15:24:00,7.95,14735.0,United Kingdom,2010-10-18,15:24:00,31.8
400075,527718,22120,WELCOME  WOODEN BLOCK LETTERS,6,2010-10-18 15:25:00,9.95,14735.0,United Kingdom,2010-10-18,15:25:00,59.699999999999996
400085,527719,47570B,TEA TIME TABLE CLOTH,2,2010-10-18 15:27:00,10.65,17143.0,United Kingdom,2010-10-18,15:27:00,21.3
400088,527719,22423,REGENCY CAKESTAND 3 TIER,3,2010-10-18 15:27:00,12.75,17143.0,United Kingdom,2010-10-18,15:27:00,38.25
400117,527719,21621,VINTAGE UNION JACK BUNTING,2,2010-10-18 15:27:00,8.5,17143.0,United Kingdom,2010-10-18,15:27:00,17.0
400124,527721,48138,DOORMAT UNION FLAG,2,2010-10-18 15:35:00,7.95,13088.0,United Kingdom,2010-10-18,15:35:00,15.9
400125,527721,48111,DOORMAT 3 SMILEY CATS,1,2010-10-18 15:35:00,7.95,13088.0,United Kingdom,2010-10-18,15:35:00,7.95
400126,527721,48194,DOORMAT HEARTS,2,2010-10-18 15:35:00,7.95,13088.0,United Kingdom,2010-10-18,15:35:00,15.9
400127,527721,22691,DOORMAT WELCOME SUNRISE,1,2010-10-18 15:35:00,7.95,13088.0,United Kingdom,2010-10-18,15:35:00,7.95
400128,527721,48129,DOORMAT TOPIARY,2,2010-10-18 15:35:00,7.95,13088.0,United Kingdom,2010-10-18,15:35:00,15.9
400139,527721,84813,SET OF 4 DIAMOND NAPKIN RINGS,3,2010-10-18 15:35:00,12.75,13088.0,United Kingdom,2010-10-18,15:35:00,38.25
400151,527724,21768,WALL MOUNTED VINTAGE ORGANISER,1,2010-10-18 15:37:00,14.95,17023.0,United Kingdom,2010-10-18,15:37:00,14.95
400152,527724,85068,CREAM SWEETHEART SHELF + HOOKS,2,2010-10-18 15:37:00,7.95,17023.0,United Kingdom,2010-10-18,15:37:00,15.9
400349,527732,22180,RETROSPOT LAMP,1,2010-10-18 15:45:00,9.95,15777.0,United Kingdom,2010-10-18,15:45:00,9.95
400350,527732,22501,PICNIC BASKET WICKER LARGE,4,2010-10-18 15:45:00,9.95,15777.0,United Kingdom,2010-10-18,15:45:00,39.8
400352,527740,22776,SWEETHEART CAKESTAND 3 TIER,1,2010-10-18 15:48:00,9.95,14157.0,United Kingdom,2010-10-18,15:48:00,9.95
400405,527753,22767,TRIPLE PHOTO FRAME CORNICE ,2,2010-10-18 16:52:00,9.95,14572.0,United Kingdom,2010-10-18,16:52:00,19.9
400413,527753,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2010-10-18 16:52:00,9.95,14572.0,United Kingdom,2010-10-18,16:52:00,19.9
400414,527753,37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,2,2010-10-18 16:52:00,9.95,14572.0,United Kingdom,2010-10-18,16:52:00,19.9
400429,527753,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,2010-10-18 16:52:00,8.5,14572.0,United Kingdom,2010-10-18,16:52:00,8.5
400441,527753,22625,RED KITCHEN SCALES,1,2010-10-18 16:52:00,8.5,14572.0,United Kingdom,2010-10-18,16:52:00,8.5
400442,527753,22627,MINT KITCHEN SCALES,1,2010-10-18 16:52:00,8.5,14572.0,United Kingdom,2010-10-18,16:52:00,8.5
400443,527753,22423,REGENCY CAKESTAND 3 TIER,3,2010-10-18 16:52:00,12.75,14572.0,United Kingdom,2010-10-18,16:52:00,38.25
400447,527753,22634,CHILDS BREAKFAST SET SPACEBOY ,1,2010-10-18 16:52:00,9.95,14572.0,United Kingdom,2010-10-18,16:52:00,9.95
400451,527753,21361,LOVE LARGE WOOD LETTERS ,1,2010-10-18 16:52:00,12.75,14572.0,United Kingdom,2010-10-18,16:52:00,12.75
400453,527753,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-10-18 16:52:00,8.5,14572.0,United Kingdom,2010-10-18,16:52:00,17.0
400454,527753,85132B,CHARLIE AND LOLA TABLE TINS,2,2010-10-18 16:52:00,9.95,14572.0,United Kingdom,2010-10-18,16:52:00,19.9
400461,527753,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,2010-10-18 16:52:00,8.5,14572.0,United Kingdom,2010-10-18,16:52:00,8.5
400485,527754,22191,IVORY DINER WALL CLOCK,1,2010-10-18 17:05:00,8.5,15710.0,United Kingdom,2010-10-18,17:05:00,8.5
400487,527754,22424,ENAMEL BREAD BIN CREAM,1,2010-10-18 17:05:00,12.75,15710.0,United Kingdom,2010-10-18,17:05:00,12.75
400489,527754,22625,RED KITCHEN SCALES,3,2010-10-18 17:05:00,8.5,15710.0,United Kingdom,2010-10-18,17:05:00,25.5
400490,527754,22624,IVORY KITCHEN SCALES,1,2010-10-18 17:05:00,8.5,15710.0,United Kingdom,2010-10-18,17:05:00,8.5
400501,527754,20750,RED RETROSPOT MINI CASES,1,2010-10-18 17:05:00,7.95,15710.0,United Kingdom,2010-10-18,17:05:00,7.95
400502,527754,22618,COOKING SET RETROSPOT,1,2010-10-18 17:05:00,9.95,15710.0,United Kingdom,2010-10-18,17:05:00,9.95
400594,527759,22946,WOODEN ADVENT CALENDAR CREAM,2,2010-10-18 17:11:00,16.95,14572.0,United Kingdom,2010-10-18,17:11:00,33.9
400598,527759,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,2010-10-18 17:11:00,9.95,14572.0,United Kingdom,2010-10-18,17:11:00,9.95
400645,527759,35240,ENAMEL BLUE RIM OVAL TRAY SET/2,4,2010-10-18 17:11:00,8.49,14572.0,United Kingdom,2010-10-18,17:11:00,33.96
400673,527759,22838,3 TIER CAKE TIN RED AND CREAM,1,2010-10-18 17:11:00,14.95,14572.0,United Kingdom,2010-10-18,17:11:00,14.95
400674,527760,POST,POSTAGE,1,2010-10-18 17:12:00,220.0,12454.0,Spain,2010-10-18,17:12:00,220.0
400701,527764,22752,SET 7 BABUSHKA NESTING BOXES,6,2010-10-19 09:07:00,8.5,16859.0,United Kingdom,2010-10-19,09:07:00,51.0
400711,527765,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2010-10-19 09:10:00,7.95,14915.0,United Kingdom,2010-10-19,09:10:00,15.9
400727,527767,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-10-19 09:35:00,8.5,12623.0,Germany,2010-10-19,09:35:00,17.0
400728,527767,22894,TABLECLOTH RED APPLES DESIGN ,2,2010-10-19 09:35:00,8.5,12623.0,Germany,2010-10-19,09:35:00,17.0
400736,527767,POST,POSTAGE,2,2010-10-19 09:35:00,18.0,12623.0,Germany,2010-10-19,09:35:00,36.0
400739,527768,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,16,2010-10-19 09:50:00,8.49,13929.0,United Kingdom,2010-10-19,09:50:00,135.84
